timestamp,customer_no,location,month,weekday,hour,date,time
2019-09-02 13:19:00,561,drinks,9,0,13,2019-09-02,13:18:00
2019-09-02 13:20:00,561,drinks,9,0,13,2019-09-02,13:18:00
2019-09-02 13:21:00,561,drinks,9,0,13,2019-09-02,13:18:00
2019-09-02 13:22:00,561,drinks,9,0,13,2019-09-02,13:18:00
2019-09-02 13:23:00,561,drinks,9,0,13,2019-09-02,13:18:00
2019-09-02 13:24:00,561,drinks,9,0,13,2019-09-02,13:18:00
2019-09-02 13:25:00,561,checkout,9,0,13,2019-09-02,13:25:00
2019-09-02 13:18:00,562,dairy,9,0,13,2019-09-02,13:18:00
2019-09-02 13:19:00,562,dairy,9,0,13,2019-09-02,13:18:00
2019-09-02 13:20:00,562,dairy,9,0,13,2019-09-02,13:18:00
2019-09-02 13:21:00,562,dairy,9,0,13,2019-09-02,13:18:00
2019-09-02 13:22:00,562,fruit,9,0,13,2019-09-02,13:22:00
2019-09-02 13:23:00,562,fruit,9,0,13,2019-09-02,13:22:00
2019-09-02 13:24:00,562,fruit,9,0,13,2019-09-02,13:22:00
2019-09-02 13:25:00,562,fruit,9,0,13,2019-09-02,13:22:00
2019-09-02 13:26:00,562,checkout,9,0,13,2019-09-02,13:26:00
2019-09-02 13:18:00,563,fruit,9,0,13,2019-09-02,13:18:00
2019-09-02 13:19:00,563,fruit,9,0,13,2019-09-02,13:18:00
2019-09-02 13:20:00,563,checkout,9,0,13,2019-09-02,13:20:00
2019-09-02 13:19:00,564,fruit,9,0,13,2019-09-02,13:19:00
2019-09-02 13:20:00,564,fruit,9,0,13,2019-09-02,13:19:00
2019-09-02 13:21:00,564,spices,9,0,13,2019-09-02,13:21:00
2019-09-02 13:22:00,564,dairy,9,0,13,2019-09-02,13:22:00
2019-09-02 13:23:00,564,fruit,9,0,13,2019-09-02,13:23:00
2019-09-02 13:24:00,564,fruit,9,0,13,2019-09-02,13:23:00
2019-09-02 13:25:00,564,dairy,9,0,13,2019-09-02,13:25:00
2019-09-02 13:26:00,564,dairy,9,0,13,2019-09-02,13:25:00
2019-09-02 13:27:00,564,dairy,9,0,13,2019-09-02,13:25:00
2019-09-02 13:28:00,564,dairy,9,0,13,2019-09-02,13:25:00
2019-09-02 13:29:00,564,dairy,9,0,13,2019-09-02,13:25:00
2019-09-02 13:30:00,564,dairy,9,0,13,2019-09-02,13:25:00
2019-09-02 13:31:00,564,dairy,9,0,13,2019-09-02,13:25:00
2019-09-02 13:32:00,564,dairy,9,0,13,2019-09-02,13:25:00
2019-09-02 13:33:00,564,dairy,9,0,13,2019-09-02,13:25:00
2019-09-02 13:34:00,564,dairy,9,0,13,2019-09-02,13:25:00
2019-09-02 13:35:00,564,dairy,9,0,13,2019-09-02,13:25:00
2019-09-02 13:36:00,564,dairy,9,0,13,2019-09-02,13:25:00
2019-09-02 13:37:00,564,dairy,9,0,13,2019-09-02,13:25:00
2019-09-02 13:38:00,564,dairy,9,0,13,2019-09-02,13:25:00
2019-09-02 13:39:00,564,dairy,9,0,13,2019-09-02,13:25:00
2019-09-02 13:40:00,564,dairy,9,0,13,2019-09-02,13:25:00
2019-09-02 13:41:00,564,drinks,9,0,13,2019-09-02,13:41:00
2019-09-02 13:42:00,564,drinks,9,0,13,2019-09-02,13:41:00
2019-09-02 13:43:00,564,drinks,9,0,13,2019-09-02,13:41:00
2019-09-02 13:44:00,564,drinks,9,0,13,2019-09-02,13:41:00
2019-09-02 13:45:00,564,fruit,9,0,13,2019-09-02,13:45:00
2019-09-02 13:46:00,564,fruit,9,0,13,2019-09-02,13:45:00
2019-09-02 13:47:00,564,fruit,9,0,13,2019-09-02,13:45:00
2019-09-02 13:48:00,564,fruit,9,0,13,2019-09-02,13:45:00
2019-09-02 13:49:00,564,spices,9,0,13,2019-09-02,13:49:00
2019-09-02 13:50:00,564,spices,9,0,13,2019-09-02,13:49:00
2019-09-02 13:51:00,564,spices,9,0,13,2019-09-02,13:49:00
2019-09-02 13:52:00,564,spices,9,0,13,2019-09-02,13:49:00
2019-09-02 13:53:00,564,dairy,9,0,13,2019-09-02,13:53:00
2019-09-02 13:54:00,564,dairy,9,0,13,2019-09-02,13:53:00
2019-09-02 13:55:00,564,dairy,9,0,13,2019-09-02,13:53:00
2019-09-02 13:56:00,564,dairy,9,0,13,2019-09-02,13:53:00
2019-09-02 13:57:00,564,dairy,9,0,13,2019-09-02,13:53:00
2019-09-02 13:58:00,564,dairy,9,0,13,2019-09-02,13:53:00
2019-09-02 13:59:00,564,checkout,9,0,13,2019-09-02,13:59:00
2019-09-02 13:19:00,565,spices,9,0,13,2019-09-02,13:19:00
2019-09-02 13:20:00,565,dairy,9,0,13,2019-09-02,13:20:00
2019-09-02 13:21:00,565,fruit,9,0,13,2019-09-02,13:21:00
2019-09-02 13:22:00,565,dairy,9,0,13,2019-09-02,13:22:00
2019-09-02 13:23:00,565,dairy,9,0,13,2019-09-02,13:22:00
2019-09-02 13:24:00,565,dairy,9,0,13,2019-09-02,13:22:00
2019-09-02 13:25:00,565,dairy,9,0,13,2019-09-02,13:22:00
2019-09-02 13:26:00,565,dairy,9,0,13,2019-09-02,13:22:00
2019-09-02 13:27:00,565,dairy,9,0,13,2019-09-02,13:22:00
2019-09-02 13:28:00,565,dairy,9,0,13,2019-09-02,13:22:00
2019-09-02 13:29:00,565,dairy,9,0,13,2019-09-02,13:22:00
2019-09-02 13:30:00,565,dairy,9,0,13,2019-09-02,13:22:00
2019-09-02 13:31:00,565,dairy,9,0,13,2019-09-02,13:22:00
2019-09-02 13:32:00,565,dairy,9,0,13,2019-09-02,13:22:00
2019-09-02 13:33:00,565,fruit,9,0,13,2019-09-02,13:33:00
2019-09-02 13:34:00,565,checkout,9,0,13,2019-09-02,13:34:00
2019-09-02 13:25:00,566,dairy,9,0,13,2019-09-02,13:25:00
2019-09-02 13:26:00,566,checkout,9,0,13,2019-09-02,13:26:00
2019-09-02 13:25:00,567,fruit,9,0,13,2019-09-02,13:25:00
2019-09-02 13:26:00,567,spices,9,0,13,2019-09-02,13:26:00
2019-09-02 13:27:00,567,dairy,9,0,13,2019-09-02,13:27:00
2019-09-02 13:28:00,567,dairy,9,0,13,2019-09-02,13:27:00
2019-09-02 13:29:00,567,dairy,9,0,13,2019-09-02,13:27:00
2019-09-02 13:30:00,567,dairy,9,0,13,2019-09-02,13:27:00
2019-09-02 13:31:00,567,dairy,9,0,13,2019-09-02,13:27:00
2019-09-02 13:32:00,567,dairy,9,0,13,2019-09-02,13:27:00
2019-09-02 13:33:00,567,checkout,9,0,13,2019-09-02,13:33:00
2019-09-02 13:25:00,568,dairy,9,0,13,2019-09-02,13:25:00
2019-09-02 13:26:00,568,dairy,9,0,13,2019-09-02,13:25:00
2019-09-02 13:27:00,568,spices,9,0,13,2019-09-02,13:27:00
2019-09-02 13:28:00,568,dairy,9,0,13,2019-09-02,13:28:00
2019-09-02 13:29:00,568,spices,9,0,13,2019-09-02,13:29:00
2019-09-02 13:30:00,568,checkout,9,0,13,2019-09-02,13:30:00
2019-09-02 13:25:00,569,fruit,9,0,13,2019-09-02,13:25:00
2019-09-02 13:26:00,569,fruit,9,0,13,2019-09-02,13:25:00
2019-09-02 13:27:00,569,checkout,9,0,13,2019-09-02,13:27:00
2019-09-02 13:27:00,570,fruit,9,0,13,2019-09-02,13:27:00
2019-09-02 13:28:00,570,fruit,9,0,13,2019-09-02,13:27:00
2019-09-02 13:29:00,570,fruit,9,0,13,2019-09-02,13:27:00
2019-09-02 13:30:00,570,dairy,9,0,13,2019-09-02,13:30:00
2019-09-02 13:31:00,570,dairy,9,0,13,2019-09-02,13:30:00
2019-09-02 13:32:00,570,dairy,9,0,13,2019-09-02,13:30:00
2019-09-02 13:33:00,570,checkout,9,0,13,2019-09-02,13:33:00
2019-09-02 13:27:00,571,dairy,9,0,13,2019-09-02,13:27:00
2019-09-02 13:28:00,571,dairy,9,0,13,2019-09-02,13:27:00
2019-09-02 13:29:00,571,fruit,9,0,13,2019-09-02,13:29:00
2019-09-02 13:30:00,571,fruit,9,0,13,2019-09-02,13:29:00
2019-09-02 13:31:00,571,checkout,9,0,13,2019-09-02,13:31:00
2019-09-02 13:30:00,572,spices,9,0,13,2019-09-02,13:30:00
2019-09-02 13:31:00,572,fruit,9,0,13,2019-09-02,13:31:00
2019-09-02 13:32:00,572,fruit,9,0,13,2019-09-02,13:31:00
2019-09-02 13:33:00,572,fruit,9,0,13,2019-09-02,13:31:00
2019-09-02 13:34:00,572,spices,9,0,13,2019-09-02,13:34:00
2019-09-02 13:35:00,572,fruit,9,0,13,2019-09-02,13:35:00
2019-09-02 13:36:00,572,fruit,9,0,13,2019-09-02,13:35:00
2019-09-02 13:37:00,572,checkout,9,0,13,2019-09-02,13:37:00
2019-09-02 13:30:00,573,drinks,9,0,13,2019-09-02,13:30:00
2019-09-02 13:31:00,573,drinks,9,0,13,2019-09-02,13:30:00
2019-09-02 13:32:00,573,drinks,9,0,13,2019-09-02,13:30:00
2019-09-02 13:33:00,573,drinks,9,0,13,2019-09-02,13:30:00
2019-09-02 13:34:00,573,drinks,9,0,13,2019-09-02,13:30:00
2019-09-02 13:35:00,573,checkout,9,0,13,2019-09-02,13:35:00
2019-09-02 13:31:00,574,fruit,9,0,13,2019-09-02,13:31:00
2019-09-02 13:32:00,574,fruit,9,0,13,2019-09-02,13:31:00
2019-09-02 13:33:00,574,checkout,9,0,13,2019-09-02,13:33:00
2019-09-02 13:31:00,575,dairy,9,0,13,2019-09-02,13:31:00
2019-09-02 13:32:00,575,dairy,9,0,13,2019-09-02,13:31:00
2019-09-02 13:33:00,575,drinks,9,0,13,2019-09-02,13:33:00
2019-09-02 13:34:00,575,spices,9,0,13,2019-09-02,13:34:00
2019-09-02 13:35:00,575,dairy,9,0,13,2019-09-02,13:35:00
2019-09-02 13:36:00,575,dairy,9,0,13,2019-09-02,13:35:00
2019-09-02 13:37:00,575,dairy,9,0,13,2019-09-02,13:35:00
2019-09-02 13:38:00,575,dairy,9,0,13,2019-09-02,13:35:00
2019-09-02 13:39:00,575,dairy,9,0,13,2019-09-02,13:35:00
2019-09-02 13:40:00,575,dairy,9,0,13,2019-09-02,13:35:00
2019-09-02 13:41:00,575,dairy,9,0,13,2019-09-02,13:35:00
2019-09-02 13:42:00,575,dairy,9,0,13,2019-09-02,13:35:00
2019-09-02 13:43:00,575,dairy,9,0,13,2019-09-02,13:35:00
2019-09-02 13:44:00,575,dairy,9,0,13,2019-09-02,13:35:00
2019-09-02 13:45:00,575,checkout,9,0,13,2019-09-02,13:45:00
2019-09-02 13:31:00,576,spices,9,0,13,2019-09-02,13:31:00
2019-09-02 13:32:00,576,dairy,9,0,13,2019-09-02,13:32:00
2019-09-02 13:33:00,576,dairy,9,0,13,2019-09-02,13:32:00
2019-09-02 13:34:00,576,dairy,9,0,13,2019-09-02,13:32:00
2019-09-02 13:35:00,576,checkout,9,0,13,2019-09-02,13:35:00
2019-09-02 13:32:00,577,fruit,9,0,13,2019-09-02,13:32:00
2019-09-02 13:33:00,577,fruit,9,0,13,2019-09-02,13:32:00
2019-09-02 13:34:00,577,fruit,9,0,13,2019-09-02,13:32:00
2019-09-02 13:35:00,577,checkout,9,0,13,2019-09-02,13:35:00
2019-09-02 13:32:00,578,spices,9,0,13,2019-09-02,13:32:00
2019-09-02 13:33:00,578,checkout,9,0,13,2019-09-02,13:33:00
2019-09-02 13:32:00,579,fruit,9,0,13,2019-09-02,13:32:00
2019-09-02 13:33:00,579,fruit,9,0,13,2019-09-02,13:32:00
2019-09-02 13:34:00,579,dairy,9,0,13,2019-09-02,13:34:00
2019-09-02 13:35:00,579,dairy,9,0,13,2019-09-02,13:34:00
2019-09-02 13:36:00,579,dairy,9,0,13,2019-09-02,13:34:00
2019-09-02 13:37:00,579,dairy,9,0,13,2019-09-02,13:34:00
2019-09-02 13:38:00,579,dairy,9,0,13,2019-09-02,13:34:00
2019-09-02 13:39:00,579,dairy,9,0,13,2019-09-02,13:34:00
2019-09-02 13:40:00,579,dairy,9,0,13,2019-09-02,13:34:00
2019-09-02 13:41:00,579,dairy,9,0,13,2019-09-02,13:34:00
2019-09-02 13:42:00,579,dairy,9,0,13,2019-09-02,13:34:00
2019-09-02 13:43:00,579,fruit,9,0,13,2019-09-02,13:43:00
2019-09-02 13:44:00,579,fruit,9,0,13,2019-09-02,13:43:00
2019-09-02 13:45:00,579,fruit,9,0,13,2019-09-02,13:43:00
2019-09-02 13:46:00,579,fruit,9,0,13,2019-09-02,13:43:00
2019-09-02 13:47:00,579,fruit,9,0,13,2019-09-02,13:43:00
2019-09-02 13:48:00,579,fruit,9,0,13,2019-09-02,13:43:00
2019-09-02 13:49:00,579,fruit,9,0,13,2019-09-02,13:43:00
2019-09-02 13:50:00,579,drinks,9,0,13,2019-09-02,13:50:00
2019-09-02 13:51:00,579,spices,9,0,13,2019-09-02,13:51:00
2019-09-02 13:52:00,579,spices,9,0,13,2019-09-02,13:51:00
2019-09-02 13:53:00,579,drinks,9,0,13,2019-09-02,13:53:00
2019-09-02 13:54:00,579,checkout,9,0,13,2019-09-02,13:54:00
2019-09-02 13:32:00,580,fruit,9,0,13,2019-09-02,13:32:00
2019-09-02 13:33:00,580,fruit,9,0,13,2019-09-02,13:32:00
2019-09-02 13:34:00,580,fruit,9,0,13,2019-09-02,13:32:00
2019-09-02 13:35:00,580,checkout,9,0,13,2019-09-02,13:35:00
2019-09-02 13:34:00,581,drinks,9,0,13,2019-09-02,13:34:00
2019-09-02 13:35:00,581,drinks,9,0,13,2019-09-02,13:34:00
2019-09-02 13:36:00,581,drinks,9,0,13,2019-09-02,13:34:00
2019-09-02 13:37:00,581,fruit,9,0,13,2019-09-02,13:37:00
2019-09-02 13:38:00,581,fruit,9,0,13,2019-09-02,13:37:00
2019-09-02 13:39:00,581,checkout,9,0,13,2019-09-02,13:39:00
2019-09-02 13:34:00,582,fruit,9,0,13,2019-09-02,13:34:00
2019-09-02 13:35:00,582,fruit,9,0,13,2019-09-02,13:34:00
2019-09-02 13:36:00,582,dairy,9,0,13,2019-09-02,13:36:00
2019-09-02 13:37:00,582,dairy,9,0,13,2019-09-02,13:36:00
2019-09-02 13:38:00,582,dairy,9,0,13,2019-09-02,13:36:00
2019-09-02 13:39:00,582,dairy,9,0,13,2019-09-02,13:36:00
2019-09-02 13:40:00,582,checkout,9,0,13,2019-09-02,13:40:00
2019-09-02 13:34:00,583,spices,9,0,13,2019-09-02,13:34:00
2019-09-02 13:35:00,583,checkout,9,0,13,2019-09-02,13:35:00
2019-09-02 13:34:00,584,fruit,9,0,13,2019-09-02,13:34:00
2019-09-02 13:35:00,584,fruit,9,0,13,2019-09-02,13:34:00
2019-09-02 13:36:00,584,fruit,9,0,13,2019-09-02,13:34:00
2019-09-02 13:37:00,584,checkout,9,0,13,2019-09-02,13:37:00
2019-09-02 13:35:00,585,dairy,9,0,13,2019-09-02,13:35:00
2019-09-02 13:36:00,585,dairy,9,0,13,2019-09-02,13:35:00
2019-09-02 13:37:00,585,spices,9,0,13,2019-09-02,13:37:00
2019-09-02 13:38:00,585,spices,9,0,13,2019-09-02,13:37:00
2019-09-02 13:39:00,585,spices,9,0,13,2019-09-02,13:37:00
2019-09-02 13:40:00,585,dairy,9,0,13,2019-09-02,13:40:00
2019-09-02 13:41:00,585,dairy,9,0,13,2019-09-02,13:40:00
2019-09-02 13:42:00,585,dairy,9,0,13,2019-09-02,13:40:00
2019-09-02 13:43:00,585,dairy,9,0,13,2019-09-02,13:40:00
2019-09-02 13:44:00,585,dairy,9,0,13,2019-09-02,13:40:00
2019-09-02 13:45:00,585,spices,9,0,13,2019-09-02,13:45:00
2019-09-02 13:46:00,585,dairy,9,0,13,2019-09-02,13:46:00
2019-09-02 13:47:00,585,dairy,9,0,13,2019-09-02,13:46:00
2019-09-02 13:48:00,585,dairy,9,0,13,2019-09-02,13:46:00
2019-09-02 13:49:00,585,dairy,9,0,13,2019-09-02,13:46:00
2019-09-02 13:50:00,585,dairy,9,0,13,2019-09-02,13:46:00
2019-09-02 13:51:00,585,dairy,9,0,13,2019-09-02,13:46:00
2019-09-02 13:52:00,585,dairy,9,0,13,2019-09-02,13:46:00
2019-09-02 13:53:00,585,dairy,9,0,13,2019-09-02,13:46:00
2019-09-02 13:54:00,585,dairy,9,0,13,2019-09-02,13:46:00
2019-09-02 13:55:00,585,dairy,9,0,13,2019-09-02,13:46:00
2019-09-02 13:56:00,585,dairy,9,0,13,2019-09-02,13:46:00
2019-09-02 13:57:00,585,drinks,9,0,13,2019-09-02,13:57:00
2019-09-02 13:58:00,585,checkout,9,0,13,2019-09-02,13:58:00
2019-09-02 13:35:00,586,dairy,9,0,13,2019-09-02,13:35:00
2019-09-02 13:36:00,586,spices,9,0,13,2019-09-02,13:36:00
2019-09-02 13:37:00,586,spices,9,0,13,2019-09-02,13:36:00
2019-09-02 13:38:00,586,dairy,9,0,13,2019-09-02,13:38:00
2019-09-02 13:39:00,586,fruit,9,0,13,2019-09-02,13:39:00
2019-09-02 13:40:00,586,drinks,9,0,13,2019-09-02,13:40:00
2019-09-02 13:41:00,586,fruit,9,0,13,2019-09-02,13:41:00
2019-09-02 13:42:00,586,fruit,9,0,13,2019-09-02,13:41:00
2019-09-02 13:43:00,586,spices,9,0,13,2019-09-02,13:43:00
2019-09-02 13:44:00,586,fruit,9,0,13,2019-09-02,13:44:00
2019-09-02 13:45:00,586,fruit,9,0,13,2019-09-02,13:44:00
2019-09-02 13:46:00,586,fruit,9,0,13,2019-09-02,13:44:00
2019-09-02 13:47:00,586,spices,9,0,13,2019-09-02,13:47:00
2019-09-02 13:48:00,586,spices,9,0,13,2019-09-02,13:47:00
2019-09-02 13:49:00,586,spices,9,0,13,2019-09-02,13:47:00
2019-09-02 13:50:00,586,spices,9,0,13,2019-09-02,13:47:00
2019-09-02 13:51:00,586,fruit,9,0,13,2019-09-02,13:51:00
2019-09-02 13:52:00,586,checkout,9,0,13,2019-09-02,13:52:00
2019-09-02 13:35:00,587,fruit,9,0,13,2019-09-02,13:35:00
2019-09-02 13:36:00,587,dairy,9,0,13,2019-09-02,13:36:00
2019-09-02 13:37:00,587,checkout,9,0,13,2019-09-02,13:37:00
2019-09-02 13:35:00,588,drinks,9,0,13,2019-09-02,13:35:00
2019-09-02 13:36:00,588,drinks,9,0,13,2019-09-02,13:35:00
2019-09-02 13:37:00,588,fruit,9,0,13,2019-09-02,13:37:00
2019-09-02 13:38:00,588,drinks,9,0,13,2019-09-02,13:38:00
2019-09-02 13:39:00,588,checkout,9,0,13,2019-09-02,13:39:00
2019-09-02 13:36:00,589,drinks,9,0,13,2019-09-02,13:36:00
2019-09-02 13:37:00,589,drinks,9,0,13,2019-09-02,13:36:00
2019-09-02 13:38:00,589,drinks,9,0,13,2019-09-02,13:36:00
2019-09-02 13:39:00,589,fruit,9,0,13,2019-09-02,13:39:00
2019-09-02 13:40:00,589,checkout,9,0,13,2019-09-02,13:40:00
2019-09-02 13:36:00,590,drinks,9,0,13,2019-09-02,13:36:00
2019-09-02 13:37:00,590,checkout,9,0,13,2019-09-02,13:37:00
2019-09-02 13:36:00,591,drinks,9,0,13,2019-09-02,13:36:00
2019-09-02 13:37:00,591,drinks,9,0,13,2019-09-02,13:36:00
2019-09-02 13:38:00,591,drinks,9,0,13,2019-09-02,13:36:00
2019-09-02 13:39:00,591,drinks,9,0,13,2019-09-02,13:36:00
2019-09-02 13:40:00,591,drinks,9,0,13,2019-09-02,13:36:00
2019-09-02 13:41:00,591,drinks,9,0,13,2019-09-02,13:36:00
2019-09-02 13:42:00,591,drinks,9,0,13,2019-09-02,13:36:00
2019-09-02 13:43:00,591,fruit,9,0,13,2019-09-02,13:43:00
2019-09-02 13:44:00,591,fruit,9,0,13,2019-09-02,13:43:00
2019-09-02 13:45:00,591,spices,9,0,13,2019-09-02,13:45:00
2019-09-02 13:46:00,591,spices,9,0,13,2019-09-02,13:45:00
2019-09-02 13:47:00,591,spices,9,0,13,2019-09-02,13:45:00
2019-09-02 13:48:00,591,dairy,9,0,13,2019-09-02,13:48:00
2019-09-02 13:49:00,591,checkout,9,0,13,2019-09-02,13:49:00
2019-09-02 13:36:00,592,spices,9,0,13,2019-09-02,13:36:00
2019-09-02 13:37:00,592,drinks,9,0,13,2019-09-02,13:37:00
2019-09-02 13:38:00,592,drinks,9,0,13,2019-09-02,13:37:00
2019-09-02 13:39:00,592,checkout,9,0,13,2019-09-02,13:39:00
2019-09-02 13:37:00,593,dairy,9,0,13,2019-09-02,13:37:00
2019-09-02 13:38:00,593,spices,9,0,13,2019-09-02,13:38:00
2019-09-02 13:39:00,593,spices,9,0,13,2019-09-02,13:38:00
2019-09-02 13:40:00,593,dairy,9,0,13,2019-09-02,13:40:00
2019-09-02 13:41:00,593,dairy,9,0,13,2019-09-02,13:40:00
2019-09-02 13:42:00,593,dairy,9,0,13,2019-09-02,13:40:00
2019-09-02 13:43:00,593,dairy,9,0,13,2019-09-02,13:40:00
2019-09-02 13:44:00,593,dairy,9,0,13,2019-09-02,13:40:00
2019-09-02 13:45:00,593,spices,9,0,13,2019-09-02,13:45:00
2019-09-02 13:46:00,593,spices,9,0,13,2019-09-02,13:45:00
2019-09-02 13:47:00,593,spices,9,0,13,2019-09-02,13:45:00
2019-09-02 13:48:00,593,fruit,9,0,13,2019-09-02,13:48:00
2019-09-02 13:49:00,593,fruit,9,0,13,2019-09-02,13:48:00
2019-09-02 13:50:00,593,fruit,9,0,13,2019-09-02,13:48:00
2019-09-02 13:51:00,593,checkout,9,0,13,2019-09-02,13:51:00
2019-09-02 13:37:00,594,fruit,9,0,13,2019-09-02,13:37:00
2019-09-02 13:38:00,594,fruit,9,0,13,2019-09-02,13:37:00
2019-09-02 13:39:00,594,fruit,9,0,13,2019-09-02,13:37:00
2019-09-02 13:40:00,594,checkout,9,0,13,2019-09-02,13:40:00
2019-09-02 13:39:00,595,fruit,9,0,13,2019-09-02,13:39:00
2019-09-02 13:40:00,595,fruit,9,0,13,2019-09-02,13:39:00
2019-09-02 13:41:00,595,fruit,9,0,13,2019-09-02,13:39:00
2019-09-02 13:42:00,595,checkout,9,0,13,2019-09-02,13:42:00
2019-09-02 13:39:00,596,fruit,9,0,13,2019-09-02,13:39:00
2019-09-02 13:40:00,596,fruit,9,0,13,2019-09-02,13:39:00
2019-09-02 13:41:00,596,fruit,9,0,13,2019-09-02,13:39:00
2019-09-02 13:42:00,596,drinks,9,0,13,2019-09-02,13:42:00
2019-09-02 13:43:00,596,drinks,9,0,13,2019-09-02,13:42:00
2019-09-02 13:44:00,596,checkout,9,0,13,2019-09-02,13:44:00
2019-09-02 13:40:00,597,fruit,9,0,13,2019-09-02,13:40:00
2019-09-02 13:41:00,597,fruit,9,0,13,2019-09-02,13:40:00
2019-09-02 13:42:00,597,dairy,9,0,13,2019-09-02,13:42:00
2019-09-02 13:43:00,597,dairy,9,0,13,2019-09-02,13:42:00
2019-09-02 13:44:00,597,dairy,9,0,13,2019-09-02,13:42:00
2019-09-02 13:45:00,597,dairy,9,0,13,2019-09-02,13:42:00
2019-09-02 13:46:00,597,dairy,9,0,13,2019-09-02,13:42:00
2019-09-02 13:47:00,597,dairy,9,0,13,2019-09-02,13:42:00
2019-09-02 13:48:00,597,dairy,9,0,13,2019-09-02,13:42:00
2019-09-02 13:49:00,597,dairy,9,0,13,2019-09-02,13:42:00
2019-09-02 13:50:00,597,checkout,9,0,13,2019-09-02,13:50:00
2019-09-02 13:41:00,598,fruit,9,0,13,2019-09-02,13:41:00
2019-09-02 13:42:00,598,dairy,9,0,13,2019-09-02,13:42:00
2019-09-02 13:43:00,598,spices,9,0,13,2019-09-02,13:43:00
2019-09-02 13:44:00,598,checkout,9,0,13,2019-09-02,13:44:00
2019-09-02 13:41:00,599,drinks,9,0,13,2019-09-02,13:41:00
2019-09-02 13:42:00,599,drinks,9,0,13,2019-09-02,13:41:00
2019-09-02 13:43:00,599,fruit,9,0,13,2019-09-02,13:43:00
2019-09-02 13:44:00,599,fruit,9,0,13,2019-09-02,13:43:00
2019-09-02 13:45:00,599,fruit,9,0,13,2019-09-02,13:43:00
2019-09-02 13:46:00,599,drinks,9,0,13,2019-09-02,13:46:00
2019-09-02 13:47:00,599,drinks,9,0,13,2019-09-02,13:46:00
2019-09-02 13:48:00,599,fruit,9,0,13,2019-09-02,13:48:00
2019-09-02 13:49:00,599,fruit,9,0,13,2019-09-02,13:48:00
2019-09-02 13:50:00,599,fruit,9,0,13,2019-09-02,13:48:00
2019-09-02 13:51:00,599,checkout,9,0,13,2019-09-02,13:51:00
2019-09-02 13:41:00,600,spices,9,0,13,2019-09-02,13:41:00
2019-09-02 13:42:00,600,spices,9,0,13,2019-09-02,13:41:00
2019-09-02 13:43:00,600,checkout,9,0,13,2019-09-02,13:43:00
2019-09-02 13:43:00,601,spices,9,0,13,2019-09-02,13:43:00
2019-09-02 13:44:00,601,drinks,9,0,13,2019-09-02,13:44:00
2019-09-02 13:45:00,601,drinks,9,0,13,2019-09-02,13:44:00
2019-09-02 13:46:00,601,checkout,9,0,13,2019-09-02,13:46:00
2019-09-02 13:44:00,602,fruit,9,0,13,2019-09-02,13:44:00
2019-09-02 13:45:00,602,fruit,9,0,13,2019-09-02,13:44:00
2019-09-02 13:46:00,602,spices,9,0,13,2019-09-02,13:46:00
2019-09-02 13:47:00,602,spices,9,0,13,2019-09-02,13:46:00
2019-09-02 13:48:00,602,spices,9,0,13,2019-09-02,13:46:00
2019-09-02 13:49:00,602,spices,9,0,13,2019-09-02,13:46:00
2019-09-02 13:50:00,602,drinks,9,0,13,2019-09-02,13:50:00
2019-09-02 13:51:00,602,drinks,9,0,13,2019-09-02,13:50:00
2019-09-02 13:52:00,602,drinks,9,0,13,2019-09-02,13:50:00
2019-09-02 13:53:00,602,spices,9,0,13,2019-09-02,13:53:00
2019-09-02 13:54:00,602,spices,9,0,13,2019-09-02,13:53:00
2019-09-02 13:55:00,602,spices,9,0,13,2019-09-02,13:53:00
2019-09-02 13:56:00,602,checkout,9,0,13,2019-09-02,13:56:00
2019-09-02 13:44:00,603,dairy,9,0,13,2019-09-02,13:44:00
2019-09-02 13:45:00,603,dairy,9,0,13,2019-09-02,13:44:00
2019-09-02 13:46:00,603,dairy,9,0,13,2019-09-02,13:44:00
2019-09-02 13:47:00,603,checkout,9,0,13,2019-09-02,13:47:00
2019-09-02 13:44:00,604,dairy,9,0,13,2019-09-02,13:44:00
2019-09-02 13:45:00,604,dairy,9,0,13,2019-09-02,13:44:00
2019-09-02 13:46:00,604,dairy,9,0,13,2019-09-02,13:44:00
2019-09-02 13:47:00,604,fruit,9,0,13,2019-09-02,13:47:00
2019-09-02 13:48:00,604,fruit,9,0,13,2019-09-02,13:47:00
2019-09-02 13:49:00,604,checkout,9,0,13,2019-09-02,13:49:00
2019-09-02 13:45:00,605,spices,9,0,13,2019-09-02,13:45:00
2019-09-02 13:46:00,605,dairy,9,0,13,2019-09-02,13:46:00
2019-09-02 13:47:00,605,fruit,9,0,13,2019-09-02,13:47:00
2019-09-02 13:48:00,605,fruit,9,0,13,2019-09-02,13:47:00
2019-09-02 13:49:00,605,fruit,9,0,13,2019-09-02,13:47:00
2019-09-02 13:50:00,605,fruit,9,0,13,2019-09-02,13:47:00
2019-09-02 13:51:00,605,checkout,9,0,13,2019-09-02,13:51:00
2019-09-02 13:45:00,606,fruit,9,0,13,2019-09-02,13:45:00
2019-09-02 13:46:00,606,checkout,9,0,13,2019-09-02,13:46:00
2019-09-02 13:45:00,607,drinks,9,0,13,2019-09-02,13:45:00
2019-09-02 13:46:00,607,drinks,9,0,13,2019-09-02,13:45:00
2019-09-02 13:47:00,607,drinks,9,0,13,2019-09-02,13:45:00
