,customer_ID,event_no,time,duration,location,queue_no
2868,566,3,12:46:00,1,exit,0
2869,567,0,12:43:00,8,dairy,13
2870,567,1,12:51:00,1,checkout2,0
2871,567,2,12:52:00,1,exit,0
2872,568,0,12:46:00,1,fruit,4
2873,568,1,12:47:00,1,checkout2,0
2874,568,2,12:48:00,1,exit,0
2875,569,0,12:46:00,2,dairy,1
2876,569,1,12:48:00,1,checkout1,0
2877,569,2,12:49:00,1,exit,0
2878,570,0,12:46:00,4,fruit,13
2879,570,1,12:50:00,1,checkout3,0
2880,570,2,12:51:00,1,exit,0
2881,571,0,12:47:00,2,fruit,16
2882,571,1,12:49:00,1,dairy,7
2883,571,2,12:50:00,2,fruit,9
2884,571,3,12:52:00,2,dairy,7
2885,571,4,12:54:00,5,checkout4,0
2886,571,5,12:59:00,1,exit,0
2887,572,0,12:47:00,3,fruit,7
2888,572,1,12:50:00,4,checkout1,0
2889,572,2,12:54:00,1,exit,0
2890,573,0,12:48:00,2,dairy,18
2891,573,1,12:50:00,9,drinks,5
2892,573,2,12:59:00,5,checkout1,0
2893,573,3,13:04:00,1,exit,0
2894,574,0,12:48:00,4,fruit,2
2895,574,1,12:52:00,2,dairy,1
2896,574,2,12:54:00,1,drinks,12
2897,574,3,12:55:00,2,checkout0,0
2898,574,4,12:57:00,1,exit,0
2899,575,0,12:48:00,2,fruit,6
2900,575,1,12:50:00,2,drinks,15
2901,575,2,12:52:00,1,spices,9
2902,575,3,12:53:00,1,checkout3,0
2903,575,4,12:54:00,1,exit,0
2904,576,0,12:48:00,1,fruit,5
2905,576,1,12:49:00,1,checkout2,0
2906,576,2,12:50:00,1,exit,0
2907,577,0,12:48:00,2,spices,3
2908,577,1,12:50:00,1,dairy,8
2909,577,2,12:51:00,1,checkout4,0
2910,577,3,12:52:00,1,exit,0
2911,578,0,12:48:00,6,fruit,11
2912,578,1,12:54:00,1,checkout3,0
2913,578,2,12:55:00,1,exit,0
2914,579,0,12:48:00,4,dairy,19
2915,579,1,12:52:00,2,checkout0,0
2916,579,2,12:54:00,1,exit,0
2917,580,0,12:49:00,2,spices,7
2918,580,1,12:51:00,5,dairy,4
2919,580,2,12:56:00,2,fruit,14
2920,580,3,12:58:00,1,checkout0,0
2921,580,4,12:59:00,1,exit,0
2922,581,0,12:52:00,1,drinks,1
2923,581,1,12:53:00,4,spices,4
2924,581,2,12:57:00,2,drinks,9
2925,581,3,12:59:00,2,spices,14
2926,581,4,13:01:00,7,dairy,2
2927,581,5,13:08:00,1,spices,17
2928,581,6,13:09:00,2,drinks,1
2929,581,7,13:11:00,1,checkout3,0
2930,581,8,13:12:00,1,exit,0
2931,582,0,12:52:00,2,dairy,5
2932,582,1,12:54:00,1,spices,13
2933,582,2,12:55:00,1,fruit,11
2934,582,3,12:56:00,1,dairy,10
2935,582,4,12:57:00,1,checkout1,0
2936,582,5,12:58:00,1,exit,0
2937,583,0,12:52:00,4,fruit,18
2938,583,1,12:56:00,1,checkout2,0
2939,583,2,12:57:00,1,exit,0
2940,584,0,12:52:00,19,dairy,9
2941,584,1,13:11:00,4,checkout0,0
2942,584,2,13:15:00,1,exit,0
2943,585,0,12:53:00,3,drinks,2
2944,585,1,12:56:00,1,checkout3,0
2945,585,2,12:57:00,1,exit,0
2946,586,0,12:53:00,1,dairy,13
2947,586,1,12:54:00,1,checkout1,0
2948,586,2,12:55:00,1,exit,0
2949,587,0,12:56:00,2,fruit,0
2950,587,1,12:58:00,6,checkout3,0
2951,587,2,13:04:00,1,exit,0
2952,588,0,12:57:00,3,dairy,18
2953,588,1,13:00:00,2,fruit,8
2954,588,2,13:02:00,4,checkout2,0
2955,588,3,13:06:00,1,exit,0
2956,589,0,12:58:00,2,spices,9
2957,589,1,13:00:00,1,checkout4,0
2958,589,2,13:01:00,1,exit,0
2959,590,0,12:58:00,5,fruit,7
2960,590,1,13:03:00,2,spices,10
2961,590,2,13:05:00,3,dairy,8
2962,590,3,13:08:00,2,drinks,7
2963,590,4,13:10:00,1,checkout4,0
2964,590,5,13:11:00,1,exit,0
2965,591,0,13:00:00,6,dairy,15
2966,591,1,13:06:00,3,checkout4,0
2967,591,2,13:09:00,1,exit,0
2968,592,0,13:00:00,8,dairy,14
2969,592,1,13:08:00,1,spices,11
2970,592,2,13:09:00,1,drinks,15
2971,592,3,13:10:00,3,spices,0
2972,592,4,13:13:00,5,dairy,4
2973,592,5,13:18:00,1,spices,0
2974,592,6,13:19:00,1,dairy,2
2975,592,7,13:20:00,2,checkout0,0
2976,592,8,13:22:00,1,exit,0
2977,593,0,13:01:00,1,spices,4
2978,593,1,13:02:00,1,drinks,6
2979,593,2,13:03:00,2,fruit,8
2980,593,3,13:05:00,1,checkout0,0
2981,593,4,13:06:00,1,exit,0
2982,594,0,13:02:00,8,dairy,13
2983,594,1,13:10:00,3,drinks,18
2984,594,2,13:13:00,4,fruit,17
2985,594,3,13:17:00,1,checkout0,0
2986,594,4,13:18:00,1,exit,0
2987,595,0,13:02:00,1,fruit,0
2988,595,1,13:03:00,2,checkout4,0
2989,595,2,13:05:00,1,exit,0
2990,596,0,13:02:00,3,fruit,6
2991,596,1,13:05:00,2,drinks,11
2992,596,2,13:07:00,1,spices,12
2993,596,3,13:08:00,2,drinks,8
2994,596,4,13:10:00,2,checkout1,0
2995,596,5,13:12:00,1,exit,0
2996,597,0,13:04:00,1,fruit,13
2997,597,1,13:05:00,6,drinks,9
2998,597,2,13:11:00,1,fruit,5
2999,597,3,13:12:00,5,dairy,1
3000,597,4,13:17:00,19,drinks,7
3001,597,5,13:36:00,1,checkout4,0
3002,597,6,13:37:00,1,exit,0
3003,598,0,13:04:00,5,fruit,12
3004,598,1,13:09:00,1,checkout3,0
3005,598,2,13:10:00,1,exit,0
3006,599,0,13:05:00,4,dairy,3
3007,599,1,13:09:00,3,fruit,11
3008,599,2,13:12:00,1,checkout3,0
3009,599,3,13:13:00,1,exit,0
3010,600,0,13:05:00,1,dairy,7
3011,600,1,13:06:00,1,spices,1
3012,600,2,13:07:00,1,dairy,19
3013,600,3,13:08:00,2,checkout1,0
3014,600,4,13:10:00,1,exit,0
3015,601,0,13:06:00,3,fruit,4
3016,601,1,13:09:00,1,checkout4,0
3017,601,2,13:10:00,1,exit,0
3018,602,0,13:06:00,1,drinks,16
3019,602,1,13:07:00,2,spices,6
3020,602,2,13:09:00,3,dairy,12
3021,602,3,13:12:00,2,drinks,19
3022,602,4,13:14:00,3,fruit,18
3023,602,5,13:17:00,1,dairy,1
3024,602,6,13:18:00,2,drinks,17
3025,602,7,13:20:00,1,checkout3,0
3026,602,8,13:21:00,1,exit,0
3027,603,0,13:06:00,3,fruit,0
3028,603,1,13:09:00,3,checkout2,0
3029,603,2,13:12:00,1,exit,0
3030,604,0,13:06:00,6,fruit,13
3031,604,1,13:12:00,1,spices,11
3032,604,2,13:13:00,1,dairy,3
3033,604,3,13:14:00,1,checkout2,0
3034,604,4,13:15:00,1,exit,0
3035,605,0,13:09:00,1,fruit,8
3036,605,1,13:10:00,1,dairy,11
3037,605,2,13:11:00,1,checkout4,0
3038,605,3,13:12:00,1,exit,0
3039,606,0,13:10:00,3,dairy,15
3040,606,1,13:13:00,5,drinks,11
3041,606,2,13:18:00,3,fruit,12
3042,606,3,13:21:00,4,dairy,1
3043,606,4,13:25:00,2,checkout4,0
3044,606,5,13:27:00,1,exit,0
3045,607,0,13:10:00,1,dairy,6
3046,607,1,13:11:00,1,checkout1,1
3047,607,2,13:12:00,4,checkout1,0
3048,607,3,13:16:00,1,exit,0
3049,608,0,13:10:00,1,fruit,8
3050,608,1,13:11:00,2,drinks,10
3051,608,2,13:13:00,2,checkout4,0
3052,608,3,13:15:00,1,exit,0
3053,609,0,13:10:00,1,fruit,19
3054,609,1,13:11:00,1,checkout2,1
3055,609,2,13:12:00,3,checkout2,0
3056,609,3,13:15:00,1,exit,0
3057,610,0,13:10:00,5,dairy,13
3058,610,1,13:15:00,3,checkout3,0
3059,610,2,13:18:00,1,exit,0
3060,611,0,13:10:00,3,fruit,6
3061,611,1,13:13:00,1,dairy,16
3062,611,2,13:14:00,1,spices,13
3063,611,3,13:15:00,5,fruit,1
3064,611,4,13:20:00,1,checkout4,0
3065,611,5,13:21:00,1,exit,0
3066,612,0,13:10:00,4,fruit,4
3067,612,1,13:14:00,1,checkout0,1
3068,612,2,13:15:00,2,checkout0,0
3069,612,3,13:17:00,1,exit,0
3070,613,0,13:10:00,4,spices,4
3071,613,1,13:14:00,1,dairy,3
3072,613,2,13:15:00,1,spices,10
3073,613,3,13:16:00,3,checkout1,0
3074,613,4,13:19:00,1,exit,0
3075,614,0,13:10:00,2,spices,1
3076,614,1,13:12:00,2,drinks,0
3077,614,2,13:14:00,1,spices,6
3078,614,3,13:15:00,1,checkout1,0
3079,614,4,13:16:00,1,exit,0
3080,615,0,13:12:00,3,dairy,10
3081,615,1,13:15:00,1,drinks,19
3082,615,2,13:16:00,2,fruit,13
3083,615,3,13:18:00,1,drinks,15
3084,615,4,13:19:00,2,spices,3
3085,615,5,13:21:00,3,fruit,17
3086,615,6,13:24:00,9,dairy,6
3087,615,7,13:33:00,1,checkout3,0
3088,615,8,13:34:00,1,exit,0
3089,616,0,13:12:00,2,fruit,19
3090,616,1,13:14:00,1,spices,8
3091,616,2,13:15:00,1,drinks,16
3092,616,3,13:16:00,1,checkout0,0
3093,616,4,13:17:00,1,exit,0
3094,617,0,13:12:00,1,fruit,13
3095,617,1,13:13:00,2,checkout3,0
3096,617,2,13:15:00,1,exit,0
3097,618,0,13:12:00,3,drinks,4
3098,618,1,13:15:00,3,fruit,5
3099,618,2,13:18:00,6,dairy,14
3100,618,3,13:24:00,1,checkout4,0
3101,618,4,13:25:00,1,exit,0
3102,619,0,13:13:00,1,fruit,14
3103,619,1,13:14:00,1,drinks,15
3104,619,2,13:15:00,1,checkout2,0
3105,619,3,13:16:00,1,exit,0
3106,620,0,13:14:00,4,dairy,2
3107,620,1,13:18:00,1,fruit,6
3108,620,2,13:19:00,3,checkout2,0
3109,620,3,13:22:00,1,exit,0
3110,621,0,13:15:00,2,spices,15
3111,621,1,13:17:00,1,drinks,1
3112,621,2,13:18:00,2,checkout0,0
3113,621,3,13:20:00,1,exit,0
3114,622,0,13:15:00,1,dairy,18
3115,622,1,13:16:00,3,checkout2,0
3116,622,2,13:19:00,1,exit,0
3117,623,0,13:15:00,16,fruit,9
3118,623,1,13:31:00,1,spices,14
3119,623,2,13:32:00,1,drinks,11
3120,623,3,13:33:00,5,fruit,2
3121,623,4,13:38:00,2,spices,12
3122,623,5,13:40:00,1,drinks,10
3123,623,6,13:41:00,1,spices,7
3124,623,7,13:42:00,1,dairy,18
3125,623,8,13:43:00,5,drinks,8
3126,623,9,13:48:00,7,fruit,0
3127,623,10,13:55:00,3,checkout4,0
3128,623,11,13:58:00,1,exit,0
3129,624,0,13:16:00,1,drinks,8
3130,624,1,13:17:00,2,checkout4,0
3131,624,2,13:19:00,1,exit,0
3132,625,0,13:16:00,5,fruit,3
3133,625,1,13:21:00,3,spices,19
3134,625,2,13:24:00,1,drinks,15
3135,625,3,13:25:00,1,checkout2,0
3136,625,4,13:26:00,1,exit,0
3137,626,0,13:17:00,2,fruit,19
3138,626,1,13:19:00,2,drinks,8
3139,626,2,13:21:00,3,fruit,1
3140,626,3,13:24:00,1,spices,11
3141,626,4,13:25:00,3,checkout3,0
3142,626,5,13:28:00,1,exit,0
3143,627,0,13:17:00,3,dairy,0
3144,627,1,13:20:00,2,checkout1,0
3145,627,2,13:22:00,1,exit,0
3146,628,0,13:17:00,6,dairy,18
3147,628,1,13:23:00,6,drinks,6
3148,628,2,13:29:00,3,checkout0,0
3149,628,3,13:32:00,1,exit,0
3150,629,0,13:17:00,2,fruit,17
3151,629,1,13:19:00,1,checkout1,0
3152,629,2,13:20:00,1,exit,0
3153,630,0,13:17:00,1,drinks,3
3154,630,1,13:18:00,3,fruit,13
3155,630,2,13:21:00,1,spices,7
3156,630,3,13:22:00,1,dairy,10
3157,630,4,13:23:00,1,spices,15
3158,630,5,13:24:00,4,checkout0,0
3159,630,6,13:28:00,1,exit,0
3160,631,0,13:18:00,1,fruit,0
3161,631,1,13:19:00,4,drinks,9
3162,631,2,13:23:00,3,checkout1,0
3163,631,3,13:26:00,1,exit,0
3164,632,0,13:18:00,2,spices,16
3165,632,1,13:20:00,3,dairy,7
3166,632,2,13:23:00,2,drinks,18
3167,632,3,13:25:00,1,fruit,4
3168,632,4,13:26:00,7,dairy,7
3169,632,5,13:33:00,1,fruit,10
3170,632,6,13:34:00,4,dairy,11
3171,632,7,13:38:00,2,spices,6
3172,632,8,13:40:00,4,dairy,17
3173,632,9,13:44:00,3,spices,5
3174,632,10,13:47:00,10,dairy,11
3175,632,11,13:57:00,3,fruit,10
3176,632,12,14:00:00,1,drinks,8
3177,632,13,14:01:00,2,fruit,11
3178,632,14,14:03:00,2,drinks,6
3179,632,15,14:05:00,1,fruit,9
3180,632,16,14:06:00,2,checkout2,0
3181,632,17,14:08:00,1,exit,0
3182,633,0,13:18:00,1,dairy,11
3183,633,1,13:19:00,2,fruit,15
3184,633,2,13:21:00,2,checkout4,0
3185,633,3,13:23:00,1,exit,0
3186,634,0,13:18:00,1,dairy,16
3187,634,1,13:19:00,1,checkout3,0
3188,634,2,13:20:00,1,exit,0
3189,635,0,13:18:00,3,drinks,4
3190,635,1,13:21:00,1,fruit,5
3191,635,2,13:22:00,1,checkout2,0
3192,635,3,13:23:00,1,exit,0
3193,636,0,13:18:00,2,fruit,14
3194,636,1,13:20:00,2,checkout0,1
3195,636,2,13:22:00,3,checkout0,0
3196,636,3,13:25:00,1,exit,0
3197,637,0,13:18:00,1,spices,3
3198,637,1,13:19:00,1,checkout4,0
3199,637,2,13:20:00,1,exit,0
3200,638,0,13:20:00,3,fruit,2
3201,638,1,13:23:00,1,checkout4,0
3202,638,2,13:24:00,1,exit,0
3203,639,0,13:20:00,1,fruit,10
3204,639,1,13:21:00,3,checkout3,0
3205,639,2,13:24:00,1,exit,0
3206,640,0,13:22:00,3,fruit,5
3207,640,1,13:25:00,1,drinks,12
3208,640,2,13:26:00,1,checkout1,0
3209,640,3,13:27:00,1,exit,0
3210,641,0,13:22:00,1,fruit,6
3211,641,1,13:23:00,10,dairy,11
3212,641,2,13:33:00,1,checkout1,0
3213,641,3,13:34:00,1,exit,0
3214,642,0,13:22:00,2,spices,8
3215,642,1,13:24:00,7,dairy,10
3216,642,2,13:31:00,1,checkout3,0
3217,642,3,13:32:00,1,exit,0
3218,643,0,13:25:00,6,fruit,17
3219,643,1,13:31:00,1,spices,8
3220,643,2,13:32:00,1,checkout1,0
3221,643,3,13:33:00,1,exit,0
3222,644,0,13:26:00,1,spices,6
3223,644,1,13:27:00,2,drinks,17
3224,644,2,13:29:00,2,checkout4,0
3225,644,3,13:31:00,1,exit,0
3226,645,0,13:30:00,1,fruit,19
3227,645,1,13:31:00,5,checkout4,0
3228,645,2,13:36:00,1,exit,0
3229,646,0,13:30:00,4,fruit,18
3230,646,1,13:34:00,3,checkout0,0
3231,646,2,13:37:00,1,exit,0
3232,647,0,13:30:00,1,spices,7
3233,647,1,13:31:00,1,fruit,5
3234,647,2,13:32:00,1,checkout0,0
3235,647,3,13:33:00,1,exit,0
3236,648,0,13:31:00,7,dairy,13
3237,648,1,13:38:00,1,checkout4,0
3238,648,2,13:39:00,1,exit,0
3239,649,0,13:31:00,1,spices,1
3240,649,1,13:32:00,1,dairy,3
3241,649,2,13:33:00,2,drinks,8
3242,649,3,13:35:00,1,fruit,6
3243,649,4,13:36:00,1,checkout2,0
3244,649,5,13:37:00,1,exit,0
3245,650,0,13:32:00,1,fruit,11
3246,650,1,13:33:00,1,checkout0,0
3247,650,2,13:34:00,1,exit,0
3248,651,0,13:32:00,4,dairy,16
3249,651,1,13:36:00,1,checkout1,0
3250,651,2,13:37:00,1,exit,0
3251,652,0,13:32:00,2,drinks,10
3252,652,1,13:34:00,1,fruit,17
3253,652,2,13:35:00,3,drinks,17
3254,652,3,13:38:00,1,spices,9
3255,652,4,13:39:00,1,checkout2,0
3256,652,5,13:40:00,1,exit,0
3257,653,0,13:32:00,1,fruit,14
3258,653,1,13:33:00,1,checkout2,0
3259,653,2,13:34:00,1,exit,0
3260,654,0,13:33:00,1,spices,4
3261,654,1,13:34:00,1,checkout1,0
3262,654,2,13:35:00,1,exit,0
3263,655,0,13:33:00,3,drinks,3
3264,655,1,13:36:00,2,checkout3,0
3265,655,2,13:38:00,1,exit,0
3266,656,0,13:36:00,2,drinks,4
3267,656,1,13:38:00,2,checkout0,0
3268,656,2,13:40:00,1,exit,0
3269,657,0,13:36:00,3,drinks,2
3270,657,1,13:39:00,1,fruit,5
3271,657,2,13:40:00,1,dairy,18
3272,657,3,13:41:00,1,fruit,10
3273,657,4,13:42:00,3,checkout2,0
3274,657,5,13:45:00,1,exit,0
3275,658,0,13:37:00,4,fruit,6
3276,658,1,13:41:00,1,dairy,14
3277,658,2,13:42:00,1,spices,3
3278,658,3,13:43:00,1,drinks,7
3279,658,4,13:44:00,6,checkout1,0
3280,658,5,13:50:00,1,exit,0
3281,659,0,13:37:00,1,dairy,12
3282,659,1,13:38:00,1,checkout3,0
3283,659,2,13:39:00,1,exit,0
3284,660,0,13:37:00,3,dairy,1
3285,660,1,13:40:00,1,spices,12
3286,660,2,13:41:00,2,dairy,1
3287,660,3,13:43:00,1,checkout1,0
3288,660,4,13:44:00,1,exit,0
3289,661,0,13:39:00,3,fruit,12
3290,661,1,13:42:00,2,checkout0,0
3291,661,2,13:44:00,1,exit,0
3292,662,0,13:39:00,2,fruit,16
3293,662,1,13:41:00,5,checkout4,0
3294,662,2,13:46:00,1,exit,0
3295,663,0,13:39:00,2,drinks,7
3296,663,1,13:41:00,1,checkout1,0
3297,663,2,13:42:00,1,exit,0
3298,664,0,13:40:00,6,dairy,10
3299,664,1,13:46:00,2,checkout0,0
3300,664,2,13:48:00,1,exit,0
3301,665,0,13:41:00,3,dairy,11
3302,665,1,13:44:00,3,spices,17
3303,665,2,13:47:00,1,dairy,1
3304,665,3,13:48:00,2,checkout0,0
3305,665,4,13:50:00,1,exit,0
3306,666,0,13:41:00,2,fruit,9
3307,666,1,13:43:00,1,checkout3,0
3308,666,2,13:44:00,1,exit,0
3309,667,0,13:42:00,4,fruit,19
3310,667,1,13:46:00,6,dairy,14
3311,667,2,13:52:00,3,checkout0,0
3312,667,3,13:55:00,1,exit,0
3313,668,0,13:42:00,2,dairy,16
3314,668,1,13:44:00,2,drinks,10
3315,668,2,13:46:00,1,spices,2
3316,668,3,13:47:00,1,dairy,17
3317,668,4,13:48:00,1,spices,18
3318,668,5,13:49:00,1,drinks,4
3319,668,6,13:50:00,1,dairy,3
3320,668,7,13:51:00,4,spices,11
3321,668,8,13:55:00,2,drinks,13
3322,668,9,13:57:00,1,checkout2,0
3323,668,10,13:58:00,1,exit,0
3324,669,0,13:42:00,1,spices,19
3325,669,1,13:43:00,2,drinks,9
3326,669,2,13:45:00,1,fruit,2
3327,669,3,13:46:00,2,spices,13
3328,669,4,13:48:00,3,dairy,7
3329,669,5,13:51:00,1,fruit,10
3330,669,6,13:52:00,1,checkout2,0
3331,669,7,13:53:00,1,exit,0
3332,670,0,13:43:00,3,dairy,9
3333,670,1,13:46:00,4,spices,12
3334,670,2,13:50:00,3,fruit,7
3335,670,3,13:53:00,1,checkout2,0
3336,670,4,13:54:00,1,exit,0
3337,671,0,13:43:00,1,spices,0
3338,671,1,13:44:00,3,dairy,5
3339,671,2,13:47:00,2,checkout2,0
3340,671,3,13:49:00,1,exit,0
3341,672,0,13:43:00,3,dairy,13
3342,672,1,13:46:00,1,spices,15
3343,672,2,13:47:00,4,dairy,15
3344,672,3,13:51:00,1,fruit,19
3345,672,4,13:52:00,2,drinks,10
3346,672,5,13:54:00,3,dairy,4
3347,672,6,13:57:00,3,fruit,19
3348,672,7,14:00:00,1,checkout4,0
3349,672,8,14:01:00,1,exit,0
3350,673,0,13:43:00,4,spices,18
3351,673,1,13:47:00,1,drinks,14
3352,673,2,13:48:00,4,fruit,4
3353,673,3,13:52:00,1,drinks,14
3354,673,4,13:53:00,1,checkout1,0
3355,673,5,13:54:00,1,exit,0
3356,674,0,13:45:00,2,fruit,17
3357,674,1,13:47:00,2,checkout3,0
3358,674,2,13:49:00,1,exit,0
3359,675,0,13:45:00,1,drinks,3
3360,675,1,13:46:00,1,spices,16
3361,675,2,13:47:00,1,dairy,12
3362,675,3,13:48:00,1,fruit,1
3363,675,4,13:49:00,1,spices,3
3364,675,5,13:50:00,6,dairy,5
3365,675,6,13:56:00,1,fruit,1
3366,675,7,13:57:00,3,checkout3,0
3367,675,8,14:00:00,1,exit,0
3368,676,0,13:45:00,2,fruit,1
3369,676,1,13:47:00,4,drinks,18
3370,676,2,13:51:00,1,checkout0,0
3371,676,3,13:52:00,1,exit,0
3372,677,0,13:47:00,2,spices,1
3373,677,1,13:49:00,7,drinks,3
3374,677,2,13:56:00,1,checkout3,0
3375,677,3,13:57:00,1,exit,0
3376,678,0,13:47:00,1,dairy,9
3377,678,1,13:48:00,1,spices,10
3378,678,2,13:49:00,2,fruit,18
3379,678,3,13:51:00,1,checkout4,0
3380,678,4,13:52:00,1,exit,0
3381,679,0,13:48:00,12,dairy,19
3382,679,1,14:00:00,1,spices,9
3383,679,2,14:01:00,1,checkout3,0
3384,679,3,14:02:00,1,exit,0
3385,680,0,13:48:00,6,drinks,12
3386,680,1,13:54:00,1,fruit,7
3387,680,2,13:55:00,1,checkout0,0
3388,680,3,13:56:00,1,exit,0
3389,681,0,13:48:00,4,dairy,18
3390,681,1,13:52:00,1,drinks,1
3391,681,2,13:53:00,2,spices,3
3392,681,3,13:55:00,2,checkout2,0
3393,681,4,13:57:00,1,exit,0
3394,682,0,13:51:00,3,dairy,1
3395,682,1,13:54:00,4,spices,9
3396,682,2,13:58:00,2,fruit,0
3397,682,3,14:00:00,3,checkout0,0
3398,682,4,14:03:00,1,exit,0
3399,683,0,13:51:00,1,spices,6
3400,683,1,13:52:00,1,checkout1,0
3401,683,2,13:53:00,1,exit,0
3402,684,0,13:51:00,1,spices,19
3403,684,1,13:52:00,1,drinks,11
3404,684,2,13:53:00,2,checkout4,0
3405,684,3,13:55:00,1,exit,0
3406,685,0,13:53:00,2,fruit,17
3407,685,1,13:55:00,2,dairy,18
3408,685,2,13:57:00,1,spices,14
3409,685,3,13:58:00,1,fruit,12
3410,685,4,13:59:00,1,spices,13
3411,685,5,14:00:00,2,checkout1,0
3412,685,6,14:02:00,1,exit,0
3413,686,0,13:55:00,2,spices,10
3414,686,1,13:57:00,3,fruit,6
3415,686,2,14:00:00,1,checkout3,0
3416,686,3,14:01:00,1,exit,0
3417,687,0,13:55:00,1,fruit,7
3418,687,1,13:56:00,10,dairy,13
3419,687,2,14:06:00,1,drinks,13
3420,687,3,14:07:00,2,checkout1,0
3421,687,4,14:09:00,1,exit,0
3422,688,0,13:55:00,1,fruit,9
3423,688,1,13:56:00,2,drinks,1
3424,688,2,13:58:00,2,spices,0
3425,688,3,14:00:00,2,checkout2,0
3426,688,4,14:02:00,1,exit,0
3427,689,0,13:55:00,1,dairy,7
3428,689,1,13:56:00,2,checkout0,0
3429,689,2,13:58:00,1,exit,0
3430,690,0,13:55:00,4,fruit,15
3431,690,1,13:59:00,2,dairy,4
3432,690,2,14:01:00,1,checkout4,0
3433,690,3,14:02:00,1,exit,0
3434,691,0,13:55:00,2,spices,8
3435,691,1,13:57:00,1,drinks,13
3436,691,2,13:58:00,1,spices,16
3437,691,3,13:59:00,1,drinks,16
3438,691,4,14:00:00,2,checkout2,1
3439,691,5,14:02:00,3,checkout2,0
3440,691,6,14:05:00,1,exit,0
3441,692,0,13:56:00,3,fruit,11
3442,692,1,13:59:00,1,spices,2
3443,692,2,14:00:00,3,dairy,5
3444,692,3,14:03:00,3,fruit,7
3445,692,4,14:06:00,1,spices,18
3446,692,5,14:07:00,1,fruit,1
3447,692,6,14:08:00,1,spices,8
3448,692,7,14:09:00,2,checkout1,0
3449,692,8,14:11:00,1,exit,0
3450,693,0,13:57:00,6,fruit,8
3451,693,1,14:03:00,2,dairy,8
3452,693,2,14:05:00,1,checkout3,0
3453,693,3,14:06:00,1,exit,0
3454,694,0,13:57:00,4,drinks,19
3455,694,1,14:01:00,1,checkout4,1
3456,694,2,14:02:00,2,checkout4,0
3457,694,3,14:04:00,1,exit,0
3458,695,0,13:57:00,7,dairy,9
3459,695,1,14:04:00,2,checkout1,0
3460,695,2,14:06:00,1,exit,0
3461,696,0,13:58:00,1,spices,12
3462,696,1,13:59:00,1,drinks,12
3463,696,2,14:00:00,1,fruit,13
3464,696,3,14:01:00,3,drinks,0
3465,696,4,14:04:00,1,checkout4,0
3466,696,5,14:05:00,1,exit,0
3467,697,0,13:58:00,2,fruit,5
3468,697,1,14:00:00,3,dairy,17
3469,697,2,14:03:00,1,checkout4,0
3470,697,3,14:04:00,1,exit,0
3471,698,0,13:58:00,1,dairy,5
3472,698,1,13:59:00,2,drinks,14
3473,698,2,14:01:00,1,fruit,10
3474,698,3,14:02:00,3,checkout3,0
3475,698,4,14:05:00,1,exit,0
3476,699,0,13:59:00,1,fruit,3
3477,699,1,14:00:00,3,checkout0,1
3478,699,2,14:03:00,5,checkout0,0
3479,699,3,14:08:00,1,exit,0
3480,700,0,14:01:00,4,dairy,16
3481,700,1,14:05:00,1,drinks,13
3482,700,2,14:06:00,1,checkout1,0
3483,700,3,14:07:00,1,exit,0
3484,701,0,14:02:00,1,drinks,11
3485,701,1,14:03:00,1,checkout2,0
3486,701,2,14:04:00,1,exit,0
3487,702,0,14:02:00,1,fruit,15
3488,702,1,14:03:00,2,drinks,3
3489,702,2,14:05:00,1,checkout0,0
3490,702,3,14:06:00,1,exit,0
3491,703,0,14:04:00,4,fruit,13
3492,703,1,14:08:00,1,checkout3,0
3493,703,2,14:09:00,1,exit,0
3494,704,0,14:04:00,3,fruit,14
3495,704,1,14:07:00,1,checkout0,1
3496,704,2,14:08:00,2,checkout0,0
3497,704,3,14:10:00,1,exit,0
3498,705,0,14:04:00,1,spices,15
3499,705,1,14:05:00,11,dairy,2
3500,705,2,14:16:00,1,fruit,13
3501,705,3,14:17:00,1,checkout2,0
3502,705,4,14:18:00,1,exit,0
3503,706,0,14:04:00,3,fruit,18
3504,706,1,14:07:00,9,dairy,1
3505,706,2,14:16:00,1,checkout1,1
3506,706,3,14:17:00,2,checkout1,0
3507,706,4,14:19:00,1,exit,0
3508,707,0,14:05:00,5,fruit,10
3509,707,1,14:10:00,2,spices,11
3510,707,2,14:12:00,2,dairy,15
3511,707,3,14:14:00,1,checkout0,0
3512,707,4,14:15:00,1,exit,0
3513,708,0,14:05:00,1,fruit,19
3514,708,1,14:06:00,4,drinks,2
3515,708,2,14:10:00,1,checkout2,0
3516,708,3,14:11:00,1,exit,0
3517,709,0,14:05:00,1,spices,3
3518,709,1,14:06:00,2,checkout3,0
3519,709,2,14:08:00,1,exit,0
3520,710,0,14:05:00,1,dairy,10
3521,710,1,14:06:00,1,drinks,19
3522,710,2,14:07:00,5,fruit,2
3523,710,3,14:12:00,1,dairy,12
3524,710,4,14:13:00,1,fruit,14
3525,710,5,14:14:00,1,spices,19
3526,710,6,14:15:00,1,checkout2,0
3527,710,7,14:16:00,1,exit,0
3528,711,0,14:05:00,6,drinks,18
3529,711,1,14:11:00,2,spices,9
3530,711,2,14:13:00,1,dairy,7
3531,711,3,14:14:00,1,drinks,17
3532,711,4,14:15:00,1,checkout2,1
3533,711,5,14:16:00,2,checkout2,0
3534,711,6,14:18:00,1,exit,0
3535,712,0,14:05:00,1,spices,16
